dataset	consensus	consensus_label	phy_group	group_label	filename	reason	detail
CDS	NA	NA	NA	NA	group0_NBPF12_ENSG00000268043.9_ENST00000698835.1_chr1_cds_start146960144_cds_end146994572_inv_start146298109_inv_end148672872.phy	CDS_CONSENSUS_NA	File header inversion (1:146298109-148672872) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NBPF14_ENSG00000270629.7_ENST00000619423.4_chr1_cds_start148533008_cds_end148595717_inv_start146298109_inv_end148672872.phy	CDS_CONSENSUS_NA	File header inversion (1:146298109-148672872) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NBPF20_ENSG00000162825.18_ENST00000698833.1_chr1_cds_start145291529_cds_end145405272_inv_start145160434_inv_end146154520.phy	CDS_CONSENSUS_NA	File header inversion (1:145160434-146154520) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NBPF8_ENSG00000270231.5_ENST00000698216.1_chr1_cds_start120436523_cds_end120466218_inv_start120299058_inv_end120600965.phy	CDS_CONSENSUS_NA	File header inversion (1:120299058-120600965) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NBPF9_ENSG00000269713.9_ENST00000698832.1_chr1_cds_start149055659_cds_end149082139_inv_start148893781_inv_end149265643.phy	CDS_CONSENSUS_NA	File header inversion (1:148893781-149265643) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NIPA1_ENSG00000170113.16_ENST00000337435.9_chr15_cds_start22786657_cds_end22824236_inv_start22701127_inv_end23213881.phy	CDS_CONSENSUS_NA	File header inversion (15:22701127-23213881) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NIPA2_ENSG00000140157.16_ENST00000337451.8_chr15_cds_start22851732_cds_end22866844_inv_start22701127_inv_end23213881.phy	CDS_CONSENSUS_NA	File header inversion (15:22701127-23213881) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NOSIP_ENSG00000142546.14_ENST00000596358.6_chr19_cds_start49555754_cds_end49560691_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NPHP1_ENSG00000144061.14_ENST00000445609.7_chr2_cds_start110123794_cds_end110204968_inv_start110095177_inv_end110276210.phy	CDS_CONSENSUS_NA	File header inversion (2:110095177-110276210) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NPIPA1_ENSG00000183426.17_ENST00000328085.10_chr16_cds_start14937443_cds_end14952022_inv_start14907775_inv_end15028479.phy	CDS_CONSENSUS_NA	File header inversion (16:14907775-15028479) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NPIPB4_ENSG00000185864.20_ENST00000682606.1_chr16_cds_start21834721_cds_end21857378_inv_start21583511_inv_end22432381.phy	CDS_CONSENSUS_NA	File header inversion (16:21583511-22432381) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NTF4_ENSG00000225950.9_ENST00000593537.2_chr19_cds_start49061368_cds_end49061997_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NTN5_ENSG00000142233.14_ENST00000270235.11_chr19_cds_start48661680_cds_end48670986_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NUCB1_ENSG00000104805.17_ENST00000405315.9_chr19_cds_start48900797_cds_end48922421_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NUDT17_ENSG00000186364.12_ENST00000334513.6_chr1_cds_start145845641_cds_end145848476_inv_start145160434_inv_end146154520.phy	CDS_CONSENSUS_NA	File header inversion (1:145160434-146154520) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_NUP62_ENSG00000213024.13_ENST00000352066.8_chr19_cds_start49908242_cds_end49909807_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_ODAD1_ENSG00000105479.16_ENST00000674294.1_chr19_cds_start48296979_cds_end48320368_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_OR2G6_ENSG00000188558.7_ENST00000641804.1_chr1_cds_start248521647_cds_end248522594_inv_start248518572_inv_end248529489.phy	CDS_CONSENSUS_NA	File header inversion (1:248518572-248529489) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_OTOA_ENSG00000155719.18_ENST00000646100.2_chr16_cds_start21678515_cds_end21760537_inv_start21583511_inv_end22432381.phy	CDS_CONSENSUS_NA	File header inversion (16:21583511-22432381) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PDZD9_ENSG00000155714.14_ENST00000424898.3_chr16_cds_start21984270_cds_end22001047_inv_start21583511_inv_end22432381.phy	CDS_CONSENSUS_NA	File header inversion (16:21583511-22432381) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PDZD9_ENSG00000155714.14_ENST00000424898.3_chr16_cds_start21984270_cds_end22001047_inv_start21864964_inv_end22432381.phy	CDS_CONSENSUS_NA	File header inversion (16:21864964-22432381) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PDZK1_ENSG00000174827.14_ENST00000417171.6_chr1_cds_start145671439_cds_end145688021_inv_start145160434_inv_end146154520.phy	CDS_CONSENSUS_NA	File header inversion (1:145160434-146154520) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PEX11B_ENSG00000131779.11_ENST00000369306.8_chr1_cds_start145912164_cds_end145918688_inv_start145160434_inv_end146154520.phy	CDS_CONSENSUS_NA	File header inversion (1:145160434-146154520) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PIAS3_ENSG00000131788.16_ENST00000393045.7_chr1_cds_start145849449_cds_end145858990_inv_start145160434_inv_end146154520.phy	CDS_CONSENSUS_NA	File header inversion (1:145160434-146154520) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PIH1D1_ENSG00000104872.12_ENST00000262265.10_chr19_cds_start49446385_cds_end49451574_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PLA2G4C_ENSG00000105499.14_ENST00000599921.6_chr19_cds_start48048346_cds_end48106529_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PLEKHA4_ENSG00000105559.13_ENST00000263265.11_chr19_cds_start48837292_cds_end48867620_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PNKP_ENSG00000039650.12_ENST00000322344.8_chr19_cds_start49861251_cds_end49867204_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_POLR3C_ENSG00000186141.10_ENST00000334163.4_chr1_cds_start145825777_cds_end145842417_inv_start145160434_inv_end146154520.phy	CDS_CONSENSUS_NA	File header inversion (1:145160434-146154520) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_POLR3E_ENSG00000058600.16_ENST00000299853.10_chr16_cds_start22302969_cds_end22333697_inv_start21583511_inv_end22432381.phy	CDS_CONSENSUS_NA	File header inversion (16:21583511-22432381) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_POLR3E_ENSG00000058600.16_ENST00000299853.10_chr16_cds_start22302969_cds_end22333697_inv_start21864964_inv_end22432381.phy	CDS_CONSENSUS_NA	File header inversion (16:21864964-22432381) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_POLR3GL_ENSG00000121851.13_ENST00000369314.2_chr1_cds_start145974866_cds_end145978444_inv_start145160434_inv_end146154520.phy	CDS_CONSENSUS_NA	File header inversion (1:145160434-146154520) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PPFIA3_ENSG00000177380.14_ENST00000334186.9_chr19_cds_start49127874_cds_end49150135_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PPIAL4D_ENSG00000289549.1_ENST00000544708.3_chr1_cds_start145241633_cds_end145242124_inv_start145160434_inv_end146154520.phy	CDS_CONSENSUS_NA	File header inversion (1:145160434-146154520) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PPIAL4G_ENSG00000236334.3_ENST00000419275.3_chr1_cds_start148482761_cds_end148483252_inv_start146298109_inv_end148672872.phy	CDS_CONSENSUS_NA	File header inversion (1:146298109-148672872) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PPIAL4H_ENSG00000270339.4_ENST00000584068.4_chr1_cds_start146344224_cds_end146344715_inv_start146298109_inv_end148672872.phy	CDS_CONSENSUS_NA	File header inversion (1:146298109-148672872) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PPP1R15A_ENSG00000087074.9_ENST00000200453.6_chr19_cds_start48873234_cds_end48875970_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PRAMEF13_ENSG00000279169.3_ENST00000625019.3_chr1_cds_start13196826_cds_end13199589_inv_start13190914_inv_end13324586.phy	CDS_CONSENSUS_NA	File header inversion (1:13190914-13324586) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PRAMEF15_ENSG00000204501.7_ENST00000376152.2_chr1_cds_start13318408_cds_end13322261_inv_start13190914_inv_end13324586.phy	CDS_CONSENSUS_NA	File header inversion (1:13190914-13324586) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PRAMEF18_ENSG00000279804.3_ENST00000624297.3_chr1_cds_start13223335_cds_end13226106_inv_start13190914_inv_end13324586.phy	CDS_CONSENSUS_NA	File header inversion (1:13190914-13324586) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PRAMEF33_ENSG00000237700.2_ENST00000437300.2_chr1_cds_start13305955_cds_end13308884_inv_start13190914_inv_end13324586.phy	CDS_CONSENSUS_NA	File header inversion (1:13190914-13324586) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PRAMEF5_ENSG00000270601.5_ENST00000622421.3_chr1_cds_start13259269_cds_end13263108_inv_start13190914_inv_end13324586.phy	CDS_CONSENSUS_NA	File header inversion (1:13190914-13324586) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PRAMEF8_ENSG00000182330.11_ENST00000357367.7_chr1_cds_start13281374_cds_end13284091_inv_start13190914_inv_end13324586.phy	CDS_CONSENSUS_NA	File header inversion (1:13190914-13324586) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PRKAB2_ENSG00000131791.8_ENST00000254101.4_chr1_cds_start147159568_cds_end147172144_inv_start146298109_inv_end148672872.phy	CDS_CONSENSUS_NA	File header inversion (1:146298109-148672872) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PRMT1_ENSG00000126457.22_ENST00000454376.7_chr19_cds_start49677281_cds_end49688242_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PRR12_ENSG00000126464.15_ENST00000418929.7_chr19_cds_start49591655_cds_end49625604_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PRRG2_ENSG00000126460.11_ENST00000246794.10_chr19_cds_start49583220_cds_end49590386_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PTH2_ENSG00000142538.2_ENST00000270631.2_chr19_cds_start49422471_cds_end49423339_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_PTOV1_ENSG00000104960.15_ENST00000391842.6_chr19_cds_start49851329_cds_end49860276_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RANBP2_ENSG00000153201.17_ENST00000283195.11_chr2_cds_start108719607_cds_end108783898_inv_start108527821_inv_end109733036.phy	CDS_CONSENSUS_NA	File header inversion (2:108527821-109733036) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RASIP1_ENSG00000105538.10_ENST00000222145.9_chr19_cds_start48720801_cds_end48740282_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RBM8A_ENSG00000265241.8_ENST00000583313.7_chr1_cds_start145925885_cds_end145927426_inv_start145160434_inv_end146154520.phy	CDS_CONSENSUS_NA	File header inversion (1:145160434-146154520) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RCN3_ENSG00000142552.8_ENST00000270645.8_chr19_cds_start49528473_cds_end49543210_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RHOXF1_ENSG00000101883.6_ENST00000217999.3_chrX_cds_start120109195_cds_end120115862_inv_start120087101_inv_end120149199.phy	CDS_CONSENSUS_NA	File header inversion (X:120087101-120149199) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RNF115_ENSG00000265491.5_ENST00000582693.5_chr1_cds_start145746869_cds_end145823873_inv_start145160434_inv_end146154520.phy	CDS_CONSENSUS_NA	File header inversion (1:145160434-146154520) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RPL13A_ENSG00000142541.18_ENST00000391857.9_chr19_cds_start49487630_cds_end49491812_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RPL18_ENSG00000063177.13_ENST00000549920.6_chr19_cds_start48615375_cds_end48619143_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RPS11_ENSG00000142534.7_ENST00000270625.7_chr19_cds_start49496457_cds_end49499632_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RRAS_ENSG00000126458.4_ENST00000246792.4_chr19_cds_start49635579_cds_end49640098_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_RUVBL2_ENSG00000183207.15_ENST00000595090.6_chr19_cds_start48993912_cds_end49015839_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SAXO3_ENSG00000268655.3_ENST00000637680.2_chr19_cds_start49017971_cds_end49020515_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SCAF1_ENSG00000126461.15_ENST00000360565.8_chr19_cds_start49645027_cds_end49658396_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SDR42E2_ENSG00000183921.8_ENST00000602312.3_chr16_cds_start22165583_cds_end22190390_inv_start21583511_inv_end22432381.phy	CDS_CONSENSUS_NA	File header inversion (16:21583511-22432381) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SDR42E2_ENSG00000183921.8_ENST00000602312.3_chr16_cds_start22165583_cds_end22190390_inv_start21864964_inv_end22432381.phy	CDS_CONSENSUS_NA	File header inversion (16:21864964-22432381) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SEPTIN10_ENSG00000186522.15_ENST00000397712.7_chr2_cds_start109544312_cds_end109613827_inv_start108527821_inv_end109733036.phy	CDS_CONSENSUS_NA	File header inversion (2:108527821-109733036) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SH3RF3_ENSG00000172985.11_ENST00000309415.8_chr2_cds_start109129541_cds_end109501668_inv_start108527821_inv_end109733036.phy	CDS_CONSENSUS_NA	File header inversion (2:108527821-109733036) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SIGLEC11_ENSG00000161640.15_ENST00000447370.6_chr19_cds_start49949973_cds_end49961081_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SLC17A7_ENSG00000104888.10_ENST00000221485.8_chr19_cds_start49430522_cds_end49441379_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SLC6A16_ENSG00000063127.16_ENST00000335875.9_chr19_cds_start49290126_cds_end49311347_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SNRNP70_ENSG00000104852.15_ENST00000598441.6_chr19_cds_start49086415_cds_end49108440_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SOWAHC_ENSG00000198142.5_ENST00000356454.5_chr2_cds_start109614490_cds_end109616064_inv_start108527821_inv_end109733036.phy	CDS_CONSENSUS_NA	File header inversion (2:108527821-109733036) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SPACA4_ENSG00000177202.3_ENST00000321762.3_chr19_cds_start48606979_cds_end48607350_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SPATA31A1_ENSG00000204849.10_ENST00000377647.6_chr9_cds_start39355731_cds_end39361806_inv_start38773640_inv_end42796744.phy	CDS_CONSENSUS_NA	File header inversion (9:38773640-42796744) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group0_SPATA31A6_ENSG00000185775.10_ENST00000332857.7_chr9_cds_start42183688_cds_end42189731_inv_start38773640_inv_end42796744.phy	CDS_CONSENSUS_NA	File header inversion (9:38773640-42796744) matched inv_info row but consensus was NA
